t,id,x,y,r
6.47,0,4.15954,15.2834,0.250993
6.48,0,4.17869,15.2773,0.250993
6.49,0,4.19785,15.2712,0.250993
6.5,0,4.217,15.2651,0.250993
6.51,0,4.23616,15.259,0.250993
6.52,0,4.25531,15.2529,0.250993
6.53,0,4.27447,15.2468,0.250993
6.54,0,4.29363,15.2407,0.250993
6.55,0,4.3128,15.2346,0.250993
6.56,0,4.33196,15.2285,0.250993
6.57,0,4.35112,15.2224,0.250993
6.58,0,4.37029,15.2164,0.250993
6.59,0,4.38945,15.2103,0.250993
6.6,0,4.40862,15.2042,0.250993
6.61,0,4.42779,15.1981,0.250993
6.62,0,4.44696,15.192,0.250993
6.63,0,4.46613,15.186,0.250993
6.64,0,4.4853,15.1799,0.250993
6.65,0,4.50447,15.1738,0.250993
6.66,0,4.52364,15.1677,0.250993
6.67,0,4.54282,15.1617,0.250993
6.68,0,4.56199,15.1556,0.250993
6.69,0,4.58116,15.1495,0.250993
6.7,0,4.60033,15.1435,0.250993
6.71,0,4.6195,15.1374,0.250993
6.72,0,4.63866,15.1314,0.250993
6.73,0,4.65784,15.1253,0.250993
6.74,0,4.67701,15.1193,0.250993
6.75,0,4.69618,15.1132,0.250993
6.76,0,4.7153,15.1072,0.250993
6.77,0,4.73437,15.1011,0.250993
6.78,0,4.75345,15.095,0.250993
6.79,0,4.77252,15.0889,0.250993
6.8,0,4.79159,15.0828,0.250993
6.81,0,4.81067,15.0767,0.250993
6.82,0,4.82973,15.0706,0.250993
6.83,0,4.8488,15.0645,0.250993
6.84,0,4.86786,15.0584,0.250993
6.85,0,4.88693,15.0523,0.250993
6.86,0,4.90599,15.0462,0.250993
6.87,0,4.92505,15.0401,0.250993
6.88,0,4.9441,15.0339,0.250993
6.89,0,4.96316,15.0278,0.250993
6.9,0,4.98221,15.0217,0.250993
6.91,0,5.00126,15.0155,0.250993
6.92,0,5.02031,15.0094,0.250993
6.93,0,5.03936,15.0033,0.250993
6.94,0,5.06057,15.0019,0.250993
6.95,0,5.08781,15.0032,0.250993
6.96,0,5.1151,15.0045,0.250993
6.97,0,5.14212,15.0056,0.250993
6.98,0,5.16884,15.0066,0.250993
6.99,0,5.19539,15.0074,0.250993
7,0,5.22179,15.0081,0.250993
7.01,0,5.24805,15.0086,0.250993
7.02,0,5.27415,15.009,0.250993
7.03,0,5.30011,15.0093,0.250993
7.04,0,5.32223,15.0077,0.250993
7.05,0,5.3395,15.0038,0.250993
7.06,0,5.36216,14.9898,0.250993
7.07,0,5.38915,14.9683,0.250993
7.08,0,5.41569,14.9473,0.250993
7.09,0,5.43942,14.9275,0.250993
7.1,0,5.4542,14.908,0.250993
7.11,0,5.46734,14.8875,0.250993
7.12,0,5.48039,14.867,0.250993
7.13,0,5.49335,14.8466,0.250993
7.14,0,5.50641,14.8264,0.250993
7.15,0,5.51959,14.8065,0.250993
7.16,0,5.53288,14.7868,0.250993
7.17,0,5.54628,14.7674,0.250993
7.18,0,5.5598,14.7483,0.250993
7.19,0,5.57332,14.7293,0.250993
7.2,0,5.57902,14.688,0.250993
7.21,0,5.64064,14.6082,0.250993
7.22,0,5.68796,14.5333,0.250993
7.23,0,5.6996,14.429,0.250993
7.24,0,5.70967,14.3242,0.250993
7.25,0,5.71992,14.2214,0.250993
7.26,0,5.73035,14.1206,0.250993
7.27,0,5.74095,14.0217,0.250993
7.28,0,5.75173,13.9247,0.250993
7.29,0,5.76268,13.8294,0.250993
7.3,0,5.7738,13.736,0.250993
7.31,0,5.78508,13.6444,0.250993
7.32,0,5.79652,13.5545,0.250993
7.33,0,5.80812,13.4663,0.250993
7.34,0,5.81987,13.3797,0.250993
7.35,0,5.83178,13.2948,0.250993
7.36,0,5.84384,13.2115,0.250993
7.37,0,5.85606,13.1298,0.250993
7.38,0,5.86841,13.0496,0.250993
7.39,0,5.88091,12.971,0.250993
7.4,0,5.89355,12.8938,0.250993
7.41,0,5.90634,12.8181,0.250993
7.42,0,5.91925,12.7439,0.250993
7.43,0,5.9323,12.671,0.250993
7.44,0,5.94549,12.5996,0.250993
7.45,0,5.9588,12.5294,0.250993
7.46,0,5.97224,12.4607,0.250993
7.47,0,5.98581,12.3932,0.250993
7.48,0,5.9995,12.327,0.250993
7.49,0,6.01331,12.2621,0.250993
7.5,0,6.02724,12.1984,0.250993
7.51,0,6.04128,12.1359,0.250993
7.52,0,6.05544,12.0746,0.250993
7.53,0,6.06971,12.0144,0.250993
7.54,0,6.0841,11.9554,0.250993
7.55,0,6.09859,11.8976,0.250993
7.56,0,6.11318,11.8408,0.250993
7.57,0,6.12789,11.7851,0.250993
7.58,0,6.14269,11.7305,0.250993
7.59,0,6.1576,11.677,0.250993
7.6,0,6.1726,11.6244,0.250993
7.61,0,6.1877,11.5729,0.250993
7.62,0,6.2029,11.5223,0.250993
7.63,0,6.21819,11.4727,0.250993
7.64,0,6.23357,11.4241,0.250993
7.65,0,6.24904,11.3764,0.250993
7.66,0,6.26461,11.3296,0.250993
7.67,0,6.28025,11.2837,0.250993
7.68,0,6.29599,11.2387,0.250993
7.69,0,6.3118,11.1945,0.250993
7.7,0,6.3277,11.1512,0.250993
7.71,0,6.34368,11.1087,0.250993
7.72,0,6.35974,11.0671,0.250993
7.73,0,6.37588,11.0262,0.250993
7.74,0,6.39209,10.9861,0.250993
7.75,0,6.40837,10.9469,0.250993
7.76,0,6.42473,10.9083,0.250993
7.77,0,6.44116,10.8705,0.250993
7.78,0,6.45766,10.8335,0.250993
7.79,0,6.47423,10.7971,0.250993
7.8,0,6.49087,10.7615,0.250993
7.81,0,6.50757,10.7265,0.250993
7.82,0,6.52434,10.6922,0.250993
7.83,0,6.54116,10.6586,0.250993
7.84,0,6.55805,10.6257,0.250993
7.85,0,6.575,10.5934,0.250993
7.86,0,6.59201,10.5617,0.250993
7.87,0,6.60907,10.5306,0.250993
7.88,0,6.62619,10.5001,0.250993
7.89,0,6.64335,10.4703,0.250993
7.9,0,6.66057,10.441,0.250993
7.91,0,6.67783,10.4123,0.250993
7.92,0,6.69514,10.3841,0.250993
7.93,0,6.71249,10.3565,0.250993
7.94,0,6.72987,10.3295,0.250993
7.95,0,6.74729,10.3029,0.250993
7.96,0,6.76473,10.2769,0.250993
7.97,0,6.78219,10.2514,0.250993
7.98,0,6.79966,10.2264,0.250993
7.99,0,6.81713,10.2019,0.250993
8,0,6.83459,10.1779,0.250993
8.01,0,6.85203,10.1544,0.250993
8.02,0,6.86942,10.1313,0.250993
8.03,0,6.88674,10.1087,0.250993
8.04,0,6.90397,10.0865,0.250993
8.05,0,6.92107,10.0648,0.250993
8.06,0,6.93801,10.0435,0.250993
8.07,0,6.95472,10.0226,0.250993
8.08,0,6.97116,10.0022,0.250993
8.09,0,6.98724,9.98212,0.250993
8.1,0,7.00288,9.96248,0.250993
8.11,0,7.01798,9.94323,0.250993
8.12,0,7.03242,9.92437,0.250993
8.13,0,7.04606,9.90589,0.250993
8.14,0,7.05874,9.88777,0.250993
8.15,0,7.0703,9.87003,0.250993
8.16,0,7.08057,9.85264,0.250993
8.17,0,7.08937,9.83561,0.250993
8.18,0,7.09654,9.81892,0.250993
8.19,0,7.10193,9.80257,0.250993
8.2,0,7.10544,9.78656,0.250993
8.21,0,7.10701,9.77087,0.250993
8.22,0,7.10663,9.7555,0.250993
8.23,0,7.10436,9.74045,0.250993
8.24,0,7.10029,9.72571,0.250993
8.25,0,7.09457,9.71127,0.250993
8.26,0,7.08739,9.69712,0.250993
8.27,0,7.07894,9.68327,0.250993
8.28,0,7.06942,9.66971,0.250993
8.29,0,7.05905,9.65643,0.250993
8.3,0,7.04802,9.64342,0.250993
8.31,0,7.0365,9.63069,0.250993
8.32,0,7.02465,9.61822,0.250993
8.33,0,7.0126,9.60601,0.250993
8.34,0,7.00049,9.59406,0.250993
8.35,0,6.98841,9.58236,0.250993
8.36,0,6.97645,9.57091,0.250993
8.37,0,6.96467,9.5597,0.250993
8.38,0,6.95313,9.54873,0.250993
8.39,0,6.94189,9.53799,0.250993
8.4,0,6.93098,9.52748,0.250993
8.41,0,6.92043,9.51719,0.250993
8.42,0,6.91027,9.50712,0.250993
8.43,0,6.90051,9.49728,0.250993
8.44,0,6.89117,9.48764,0.250993
8.45,0,6.88227,9.47821,0.250993
8.46,0,6.8738,9.46899,0.250993
8.47,0,6.86579,9.45997,0.250993
8.48,0,6.85822,9.45114,0.250993
8.49,0,6.85111,9.44251,0.250993
8.5,0,6.84445,9.43407,0.250993
8.51,0,6.83825,9.42582,0.250993
8.52,0,6.83251,9.41775,0.250993
8.53,0,6.82723,9.40987,0.250993
8.54,0,6.82241,9.40216,0.250993
8.55,0,6.81807,9.39463,0.250993
8.56,0,6.81422,9.38727,0.250993
8.57,0,6.81087,9.38009,0.250993
8.58,0,6.80806,9.37308,0.250993
8.59,0,6.80576,9.36624,0.250993
8.6,0,6.80408,9.35957,0.250993
8.61,0,6.80305,9.35307,0.250993
8.62,0,6.80277,9.34675,0.250993
8.63,0,6.80324,9.34059,0.250993
8.64,0,6.80456,9.3346,0.250993
8.65,0,6.80686,9.32877,0.250993
8.66,0,6.81031,9.32311,0.250993
8.67,0,6.81532,9.31762,0.250993
8.68,0,6.82184,9.31228,0.250993
8.69,0,6.83033,9.30708,0.250993
8.7,0,6.84093,9.30202,0.250993
8.71,0,6.85369,9.29707,0.250993
8.72,0,6.86857,9.29221,0.250993
8.73,0,6.88517,9.28745,0.250993
8.74,0,6.90332,9.28276,0.250993
8.75,0,6.92308,9.27813,0.250993
8.76,0,6.94417,9.27356,0.250993
8.77,0,6.96613,9.26905,0.250993
8.78,0,6.98882,9.2646,0.250993
8.79,0,7.01193,9.2602,0.250993
8.8,0,7.0351,9.25586,0.250993
8.81,0,7.0579,9.25159,0.250993
8.82,0,7.07998,9.24739,0.250993
8.83,0,7.10083,9.24326,0.250993
8.84,0,7.1199,9.23921,0.250993
8.85,0,7.13666,9.23523,0.250993
8.86,0,7.15045,9.23132,0.250993
8.87,0,7.16071,9.22749,0.250993
8.88,0,7.16697,9.22372,0.250993
8.89,0,7.1689,9.22002,0.250993
8.9,0,7.16652,9.21638,0.250993
8.91,0,7.15996,9.21281,0.250993
8.92,0,7.1497,9.2093,0.250993
8.93,0,7.13647,9.20584,0.250993
8.94,0,7.12097,9.20242,0.250993
8.95,0,7.10405,9.19899,0.250993
8.96,0,7.0864,9.19553,0.250993
8.97,0,7.06876,9.19199,0.250993
8.98,0,7.05196,9.18826,0.250993
8.99,0,7.03659,9.18425,0.250993
9,0,7.02332,9.17986,0.250993
9.01,0,7.01264,9.17493,0.250993
9.02,0,7.00503,9.16936,0.250993
9.03,0,7.00066,9.16306,0.250993
9.04,0,6.99948,9.15599,0.250993
9.05,0,7.00051,9.14839,0.250993
9.06,0,7.00321,9.14037,0.250993
9.07,0,7.00702,9.13209,0.250993
9.08,0,7.01179,9.12357,0.250993
9.09,0,7.01707,9.11493,0.250993
9.1,0,7.02233,9.10633,0.250993
9.11,0,7.02738,9.09782,0.250993
9.12,0,7.03215,9.08941,0.250993
9.13,0,7.03645,9.08114,0.250993
9.14,0,7.0402,9.07303,0.250993
9.15,0,7.04335,9.06507,0.250993
9.16,0,7.04584,9.05728,0.250993
9.17,0,7.04764,9.04966,0.250993
9.18,0,7.04873,9.04221,0.250993
9.19,0,7.0491,9.03493,0.250993
9.2,0,7.04875,9.02781,0.250993
9.21,0,7.04771,9.02086,0.250993
9.22,0,7.04599,9.01408,0.250993
9.23,0,7.04363,9.00746,0.250993
9.24,0,7.04067,9.001,0.250993
9.25,0,7.03717,8.9947,0.250993
9.26,0,7.03317,8.98855,0.250993
9.27,0,7.02873,8.98256,0.250993
9.28,0,7.02391,8.97672,0.250993
9.29,0,7.01877,8.97102,0.250993
9.3,0,7.01337,8.96547,0.250993
9.31,0,7.00775,8.96006,0.250993
9.32,0,7.00198,8.95479,0.250993
9.33,0,6.9961,8.94965,0.250993
9.34,0,6.99016,8.94465,0.250993
9.35,0,6.9842,8.93978,0.250993
9.36,0,6.97826,8.93504,0.250993
9.37,0,6.97237,8.93043,0.250993
9.38,0,6.96658,8.92594,0.250993
9.39,0,6.96089,8.92158,0.250993
9.4,0,6.95535,8.91733,0.250993
9.41,0,6.94997,8.9132,0.250993
9.42,0,6.94478,8.90919,0.250993
9.43,0,6.93978,8.90529,0.250993
9.44,0,6.93499,8.9015,0.250993
9.45,0,6.93043,8.89782,0.250993
9.46,0,6.9261,8.89425,0.250993
9.47,0,6.92202,8.89078,0.250993
9.48,0,6.91819,8.88741,0.250993
9.49,0,6.91462,8.88415,0.250993
9.5,0,6.91131,8.88098,0.250993
9.51,0,6.90826,8.87791,0.250993
9.52,0,6.90549,8.87494,0.250993
9.53,0,6.90297,8.87205,0.250993
9.54,0,6.90073,8.86926,0.250993
9.55,0,6.89876,8.86657,0.250993
9.56,0,6.89705,8.86395,0.250993
9.57,0,6.89561,8.86143,0.250993
9.58,0,6.89443,8.85899,0.250993
9.59,0,6.89351,8.85663,0.250993
9.6,0,6.89285,8.85435,0.250993
9.61,0,6.89244,8.85216,0.250993
9.62,0,6.89228,8.85004,0.250993
9.63,0,6.89237,8.848,0.250993
9.64,0,6.89269,8.84603,0.250993
9.65,0,6.89325,8.84414,0.250993
9.66,0,6.89403,8.84232,0.250993
9.67,0,6.89504,8.84057,0.250993
9.68,0,6.89626,8.83889,0.250993
9.69,0,6.89769,8.83728,0.250993
9.7,0,6.89932,8.83574,0.250993
9.71,0,6.90115,8.83426,0.250993
9.72,0,6.90316,8.83285,0.250993
9.73,0,6.90535,8.8315,0.250993
9.74,0,6.90771,8.83021,0.250993
9.75,0,6.91023,8.82898,0.250993
9.76,0,6.9129,8.82782,0.250993
9.77,0,6.91571,8.82671,0.250993
9.78,0,6.91865,8.82565,0.250993
9.79,0,6.92171,8.82466,0.250993
9.8,0,6.92488,8.82372,0.250993
9.81,0,6.92815,8.82283,0.250993
9.82,0,6.9315,8.82199,0.250993
9.83,0,6.93493,8.82121,0.250993
9.84,0,6.93842,8.82048,0.250993
9.85,0,6.94196,8.8198,0.250993
9.86,0,6.94553,8.81917,0.250993
9.87,0,6.94912,8.81858,0.250993
9.88,0,6.95272,8.81804,0.250993
9.89,0,6.95631,8.81755,0.250993
9.9,0,6.95987,8.8171,0.250993
9.91,0,6.9634,8.8167,0.250993
9.92,0,6.96687,8.81634,0.250993
9.93,0,6.97026,8.81602,0.250993
9.94,0,6.97357,8.81575,0.250993
9.95,0,6.97677,8.81551,0.250993
9.96,0,6.97986,8.81532,0.250993
9.97,0,6.98281,8.81516,0.250993
9.98,0,6.98561,8.81504,0.250993
9.99,0,6.98824,8.81496,0.250993
10,0,6.9907,8.81492,0.250993
10.01,0,6.99297,8.81491,0.250993
10.02,0,6.99503,8.81493,0.250993
10.03,0,6.99689,8.81499,0.250993
10.04,0,6.99852,8.81509,0.250993
10.05,0,6.99992,8.81521,0.250993
10.06,0,7.00108,8.81537,0.250993
10.07,0,7.00201,8.81556,0.250993
10.08,0,7.00269,8.81577,0.250993
10.09,0,7.00313,8.81602,0.250993
10.1,0,7.00334,8.8163,0.250993
10.11,0,7.0033,8.8166,0.250993
10.12,0,7.00303,8.81694,0.250993
10.13,0,7.00253,8.8173,0.250993
10.14,0,7.00182,8.81768,0.250993
10.15,0,7.0009,8.8181,0.250993
10.16,0,6.99978,8.81853,0.250993
10.17,0,6.99848,8.819,0.250993
10.18,0,6.99701,8.81948,0.250993
10.19,0,6.99538,8.81999,0.250993
10.2,0,6.99362,8.82052,0.250993
10.21,0,6.99172,8.82106,0.250993
10.22,0,6.98972,8.82163,0.250993
10.23,0,6.98763,8.82222,0.250993
10.24,0,6.98546,8.82282,0.250993
10.25,0,6.98322,8.82344,0.250993
10.26,0,6.98094,8.82408,0.250993
10.27,0,6.97863,8.82473,0.250993
10.28,0,6.9763,8.8254,0.250993
10.29,0,6.97397,8.82607,0.250993
10.3,0,6.97164,8.82676,0.250993
10.31,0,6.96934,8.82746,0.250993
10.32,0,6.96707,8.82817,0.250993
10.33,0,6.96485,8.82889,0.250993
10.34,0,6.96268,8.82961,0.250993
10.35,0,6.96057,8.83035,0.250993
10.36,0,6.95854,8.83108,0.250993
10.37,0,6.95659,8.83183,0.250993
10.38,0,6.95473,8.83257,0.250993
10.39,0,6.95295,8.83332,0.250993
10.4,0,6.95128,8.83408,0.250993
10.41,0,6.94971,8.83483,0.250993
10.42,0,6.94825,8.83559,0.250993
10.43,0,6.9469,8.83634,0.250993
10.44,0,6.94567,8.8371,0.250993
10.45,0,6.94455,8.83786,0.250993
10.46,0,6.94355,8.83862,0.250993
10.47,0,6.94267,8.83938,0.250993
10.48,0,6.9419,8.84014,0.250993
10.49,0,6.94126,8.84091,0.250993
10.5,0,6.94074,8.84167,0.250993
10.51,0,6.94033,8.84244,0.250993
10.52,0,6.94005,8.84321,0.250993
10.53,0,6.93988,8.84399,0.250993
10.54,0,6.93982,8.84477,0.250993
10.55,0,6.93988,8.84555,0.250993
10.56,0,6.94004,8.84634,0.250993
10.57,0,6.94031,8.84713,0.250993
10.58,0,6.94069,8.84793,0.250993
10.59,0,6.94116,8.84873,0.250993
10.6,0,6.94173,8.84954,0.250993
10.61,0,6.9424,8.85035,0.250993
10.62,0,6.94315,8.85117,0.250993
10.63,0,6.94398,8.85199,0.250993
10.64,0,6.94489,8.85282,0.250993
10.65,0,6.94588,8.85365,0.250993
10.66,0,6.94693,8.85448,0.250993
10.67,0,6.94804,8.85532,0.250993
10.68,0,6.94921,8.85616,0.250993
10.69,0,6.95044,8.857,0.250993
10.7,0,6.95171,8.85785,0.250993
10.71,0,6.95301,8.85869,0.250993
10.72,0,6.95435,8.85954,0.250993
10.73,0,6.95572,8.8604,0.250993
10.74,0,6.95711,8.86125,0.250993
10.75,0,6.95851,8.8621,0.250993
10.76,0,6.95992,8.86295,0.250993
10.77,0,6.96133,8.86381,0.250993
10.78,0,6.96274,8.86466,0.250993
10.79,0,6.96413,8.86552,0.250993
10.8,0,6.96551,8.86637,0.250993
10.81,0,6.96686,8.86723,0.250993
10.82,0,6.96819,8.86809,0.250993
10.83,0,6.96947,8.86894,0.250993
10.84,0,6.97072,8.8698,0.250993
10.85,0,6.97192,8.87066,0.250993
10.86,0,6.97307,8.87152,0.250993
10.87,0,6.97416,8.87238,0.250993
10.88,0,6.97518,8.87324,0.250993
10.89,0,6.97615,8.87411,0.250993
10.9,0,6.97704,8.87498,0.250993
10.91,0,6.97785,8.87584,0.250993
10.92,0,6.97859,8.87672,0.250993
10.93,0,6.97925,8.87759,0.250993
10.94,0,6.97983,8.87847,0.250993
10.95,0,6.98033,8.87935,0.250993
10.96,0,6.98074,8.88024,0.250993
10.97,0,6.98106,8.88113,0.250993
10.98,0,6.9813,8.88202,0.250993
10.99,0,6.98145,8.88292,0.250993
11,0,6.98152,8.88383,0.250993
11.01,0,6.9815,8.88474,0.250993
11.02,0,6.9814,8.88565,0.250993
11.03,0,6.98123,8.88657,0.250993
11.04,0,6.98097,8.8875,0.250993
11.05,0,6.98064,8.88843,0.250993
11.06,0,6.98025,8.88937,0.250993
11.07,0,6.97978,8.89031,0.250993
11.08,0,6.97925,8.89125,0.250993
11.09,0,6.97867,8.8922,0.250993
11.1,0,6.97803,8.89315,0.250993
11.11,0,6.97734,8.89411,0.250993
11.12,0,6.97661,8.89507,0.250993
11.13,0,6.97584,8.89604,0.250993
11.14,0,6.97504,8.89701,0.250993
11.15,0,6.97421,8.89798,0.250993
11.16,0,6.97335,8.89895,0.250993
11.17,0,6.97248,8.89993,0.250993
11.18,0,6.97159,8.90091,0.250993
11.19,0,6.97069,8.90189,0.250993
11.2,0,6.9698,8.90288,0.250993
11.21,0,6.9689,8.90386,0.250993
11.22,0,6.96801,8.90485,0.250993
11.23,0,6.96713,8.90584,0.250993
11.24,0,6.96626,8.90683,0.250993
11.25,0,6.96542,8.90783,0.250993
11.26,0,6.96459,8.90882,0.250993
11.27,0,6.96379,8.90982,0.250993
11.28,0,6.96302,8.91082,0.250993
11.29,0,6.96229,8.91182,0.250993
11.3,0,6.96158,8.91282,0.250993
11.31,0,6.96092,8.91382,0.250993
11.32,0,6.9603,8.91482,0.250993
11.33,0,6.95971,8.91583,0.250993
11.34,0,6.95918,8.91683,0.250993
11.35,0,6.95868,8.91783,0.250993
11.36,0,6.95824,8.91884,0.250993
11.37,0,6.95784,8.91985,0.250993
11.38,0,6.95749,8.92086,0.250993
11.39,0,6.95718,8.92186,0.250993
11.4,0,6.95693,8.92287,0.250993
11.41,0,6.95673,8.92388,0.250993
11.42,0,6.95657,8.9249,0.250993
11.43,0,6.95647,8.92591,0.250993
11.44,0,6.95641,8.92692,0.250993
11.45,0,6.9564,8.92793,0.250993
11.46,0,6.95643,8.92895,0.250993
11.47,0,6.95652,8.92996,0.250993
11.48,0,6.95664,8.93098,0.250993
11.49,0,6.95681,8.932,0.250993
11.5,0,6.95702,8.93302,0.250993
11.51,0,6.95726,8.93404,0.250993
11.52,0,6.95755,8.93506,0.250993
11.53,0,6.95787,8.93608,0.250993
11.54,0,6.95822,8.9371,0.250993
11.55,0,6.9586,8.93812,0.250993
11.56,0,6.95901,8.93914,0.250993
11.57,0,6.95945,8.94016,0.250993
11.58,0,6.95991,8.94119,0.250993
11.59,0,6.96039,8.94221,0.250993
11.6,0,6.96089,8.94324,0.250993
11.61,0,6.9614,8.94426,0.250993
11.62,0,6.96193,8.94529,0.250993
11.63,0,6.96246,8.94631,0.250993
11.64,0,6.963,8.94734,0.250993
11.65,0,6.96355,8.94837,0.250993
11.66,0,6.9641,8.94939,0.250993
11.67,0,6.96465,8.95042,0.250993
11.68,0,6.96519,8.95145,0.250993
11.69,0,6.96573,8.95248,0.250993
11.7,0,6.96626,8.95351,0.250993
11.71,0,6.96678,8.95454,0.250993
11.72,0,6.96729,8.95557,0.250993
11.73,0,6.96778,8.9566,0.250993
11.74,0,6.96825,8.95763,0.250993
11.75,0,6.9687,8.95866,0.250993
11.76,0,6.96913,8.95969,0.250993
11.77,0,6.96954,8.96073,0.250993
11.78,0,6.96992,8.96176,0.250993
11.79,0,6.97028,8.9628,0.250993
11.8,0,6.97061,8.96383,0.250993
11.81,0,6.97091,8.96487,0.250993
11.82,0,6.97118,8.96591,0.250993
11.83,0,6.97142,8.96694,0.250993
11.84,0,6.97163,8.96799,0.250993
11.85,0,6.97181,8.96903,0.250993
11.86,0,6.97195,8.97007,0.250993
11.87,0,6.97207,8.97112,0.250993
11.88,0,6.97215,8.97216,0.250993
11.89,0,6.9722,8.97321,0.250993
11.9,0,6.97222,8.97426,0.250993
11.91,0,6.97221,8.97531,0.250993
11.92,0,6.97217,8.97637,0.250993
11.93,0,6.9721,8.97742,0.250993
11.94,0,6.972,8.97848,0.250993
11.95,0,6.97188,8.97954,0.250993
11.96,0,6.97172,8.98061,0.250993
11.97,0,6.97155,8.98168,0.250993
11.98,0,6.97135,8.98274,0.250993
11.99,0,6.97113,8.98382,0.250993
12,0,6.97089,8.98489,0.250993
12.01,0,6.97064,8.98597,0.250993
12.02,0,6.97036,8.98705,0.250993
12.03,0,6.97007,8.98813,0.250993
12.04,0,6.96977,8.98922,0.250993
12.05,0,6.96946,8.99031,0.250993
12.06,0,6.96914,8.9914,0.250993
12.07,0,6.96881,8.9925,0.250993
12.08,0,6.96848,8.99359,0.250993
12.09,0,6.96814,8.9947,0.250993
12.1,0,6.9678,8.9958,0.250993
12.11,0,6.96746,8.99692,0.250993
12.12,0,6.96712,8.99803,0.250993
12.13,0,6.96678,8.99915,0.250993
12.14,0,6.96645,9.00027,0.250993
12.15,0,6.96613,9.0014,0.250993
12.16,0,6.96581,9.00253,0.250993
12.17,0,6.96551,9.00366,0.250993
12.18,0,6.96521,9.0048,0.250993
12.19,0,6.96492,9.00595,0.250993
12.2,0,6.96465,9.0071,0.250993
12.21,0,6.96439,9.00825,0.250993
12.22,0,6.96415,9.00941,0.250993
12.23,0,6.96392,9.01058,0.250993
12.24,0,6.96371,9.01175,0.250993
12.25,0,6.96352,9.01292,0.250993
12.26,0,6.96334,9.0141,0.250993
12.27,0,6.96318,9.01529,0.250993
12.28,0,6.96304,9.01649,0.250993
12.29,0,6.96292,9.01769,0.250993
12.3,0,6.96282,9.0189,0.250993
12.31,0,6.96273,9.02011,0.250993
12.32,0,6.96267,9.02134,0.250993
12.33,0,6.96262,9.02257,0.250993
12.34,0,6.96259,9.02381,0.250993
12.35,0,6.96258,9.02505,0.250993
12.36,0,6.96259,9.02631,0.250993
12.37,0,6.96262,9.02757,0.250993
12.38,0,6.96266,9.02883,0.250993
12.39,0,6.96272,9.03011,0.250993
12.4,0,6.9628,9.0314,0.250993
12.41,0,6.96289,9.03269,0.250993
12.42,0,6.96299,9.034,0.250993
12.43,0,6.96311,9.03531,0.250993
12.44,0,6.96324,9.03664,0.250993
12.45,0,6.96338,9.03797,0.250993
12.46,0,6.96354,9.03931,0.250993
12.47,0,6.9637,9.04067,0.250993
12.48,0,6.96387,9.04203,0.250993
12.49,0,6.96405,9.0434,0.250993
12.5,0,6.96424,9.04479,0.250993
12.51,0,6.96443,9.04618,0.250993
12.52,0,6.96463,9.04759,0.250993
12.53,0,6.96483,9.049,0.250993
12.54,0,6.96504,9.05043,0.250993
12.55,0,6.96524,9.05187,0.250993
12.56,0,6.96545,9.05332,0.250993
12.57,0,6.96565,9.05479,0.250993
12.58,0,6.96586,9.05626,0.250993
12.59,0,6.96606,9.05775,0.250993
12.6,0,6.96626,9.05925,0.250993
12.61,0,6.96645,9.06076,0.250993
12.62,0,6.96664,9.06229,0.250993
12.63,0,6.96682,9.06383,0.250993
12.64,0,6.967,9.06538,0.250993
12.65,0,6.96717,9.06694,0.250993
12.66,0,6.96733,9.06852,0.250993
12.67,0,6.96748,9.07011,0.250993
12.68,0,6.96763,9.07172,0.250993
12.69,0,6.96776,9.07334,0.250993
12.7,0,6.96788,9.07497,0.250993
12.71,0,6.968,9.07662,0.250993
12.72,0,6.9681,9.07828,0.250993
12.73,0,6.96819,9.07996,0.250993
12.74,0,6.96827,9.08165,0.250993
12.75,0,6.96833,9.08335,0.250993
12.76,0,6.96839,9.08507,0.250993
12.77,0,6.96843,9.08681,0.250993
12.78,0,6.96847,9.08856,0.250993
12.79,0,6.96849,9.09032,0.250993
12.8,0,6.9685,9.0921,0.250993
12.81,0,6.9685,9.09389,0.250993
12.82,0,6.96848,9.0957,0.250993
12.83,0,6.96846,9.09752,0.250993
12.84,0,6.96843,9.09935,0.250993
12.85,0,6.96838,9.1012,0.250993
12.86,0,6.96833,9.10307,0.250993
12.87,0,6.96827,9.10495,0.250993
12.88,0,6.9682,9.10684,0.250993
12.89,0,6.96812,9.10875,0.250993
12.9,0,6.96804,9.11067,0.250993
12.91,0,6.96794,9.1126,0.250993
12.92,0,6.96785,9.11455,0.250993
12.93,0,6.96774,9.11651,0.250993
12.94,0,6.96763,9.11848,0.250993
12.95,0,6.96752,9.12047,0.250993
12.96,0,6.9674,9.12247,0.250993
12.97,0,6.96728,9.12448,0.250993
12.98,0,6.96716,9.12651,0.250993
12.99,0,6.96704,9.12855,0.250993
13,0,6.96691,9.13059,0.250993
13.01,0,6.96679,9.13265,0.250993
13.02,0,6.96666,9.13472,0.250993
13.03,0,6.96654,9.1368,0.250993
13.04,0,6.96641,9.13889,0.250993
13.05,0,6.96629,9.14099,0.250993
13.06,0,6.96617,9.14309,0.250993
13.07,0,6.96606,9.14521,0.250993
13.08,0,6.96595,9.14733,0.250993
13.09,0,6.96584,9.14947,0.250993
13.1,0,6.96574,9.15161,0.250993
13.11,0,6.96564,9.15376,0.250993
13.12,0,6.96554,9.15592,0.250993
13.13,0,6.96545,9.15809,0.250993
13.14,0,6.96537,9.16026,0.250993
